					
Mesure effectuee le 24/03/2014 a 14:57					
section 0.52mm2					
corde 5 exl 120					
frequence 100 millisecond multiple					
vitesse 0.1mm/s					
					
					
OPERATEUR: 					
					
gain force	gain longi	fact  J longi	gain J trans	fact  J trans  	section mm² 
0.048	0.100	2.090	0.100	2.090	0.520
					
contrainte MPa  	def longi	def trans 	Force en kN	Position	
573.467957	-0.003257	-0.003229	0.298203	-3.141471	
574.662659	-0.003257	-0.003229	0.298825	-3.141471	
579.441528	-0.003259	-0.003226	0.301310	-3.160882	
579.441528	-0.003258	-0.003225	0.301310	-3.160882	
579.441528	-0.003257	-0.003226	0.301310	-3.179706	
579.441528	-0.003258	-0.003225	0.301310	-3.179706	
580.636292	-0.003260	-0.003225	0.301931	-3.199118	
580.636292	-0.003258	-0.003225	0.301931	-3.199118	
583.025757	-0.003259	-0.003225	0.303173	-3.218235	
583.025757	-0.003256	-0.003226	0.303173	-3.218235	
584.220459	-0.003257	-0.003226	0.303795	-3.237059	
584.220459	-0.003257	-0.003225	0.303795	-3.237059	
584.220459	-0.003260	-0.003224	0.303795	-3.256176	
584.220459	-0.003259	-0.003228	0.303795	-3.256176	
585.415161	-0.003257	-0.003226	0.304416	-3.276471	
585.415161	-0.003258	-0.003225	0.304416	-3.276471	
587.804626	-0.003259	-0.003226	0.305658	-3.295882	
587.804626	-0.003259	-0.003225	0.305658	-3.295882	
590.194092	-0.003260	-0.003228	0.306901	-3.315588	
590.194092	-0.003260	-0.003226	0.306901	-3.315588	
592.583557	-0.003259	-0.003225	0.308143	-3.334412	
592.583557	-0.003258	-0.003225	0.308143	-3.353529	
593.778259	-0.003258	-0.003226	0.308765	-3.353529	
593.778259	-0.003258	-0.003226	0.308765	-3.372059	
593.778259	-0.003259	-0.003225	0.308765	-3.372059	
597.362427	-0.003258	-0.003224	0.310628	-3.391471	
597.362427	-0.003260	-0.003226	0.310628	-3.391471	
599.751892	-0.003258	-0.003229	0.311871	-3.410588	
599.751892	-0.003259	-0.003224	0.311871	-3.410588	
600.946594	-0.003258	-0.003228	0.312492	-3.429118	
600.946594	-0.003258	-0.003226	0.312492	-3.429118	
602.141357	-0.003259	-0.003225	0.313113	-3.448823	
602.141357	-0.003256	-0.003225	0.313113	-3.448823	
605.725525	-0.003257	-0.003225	0.314977	-3.467647	
605.725525	-0.003259	-0.003225	0.314977	-3.467647	
604.530762	-0.003258	-0.003228	0.314356	-3.486765	
604.530762	-0.003258	-0.003225	0.314356	-3.486765	
605.725525	-0.003258	-0.003226	0.314977	-3.506176	
605.725525	-0.003258	-0.003225	0.314977	-3.506176	
605.725525	-0.003258	-0.003226	0.314977	-3.525588	
605.725525	-0.003257	-0.003225	0.314977	-3.525588	
609.309692	-0.003259	-0.003229	0.316841	-3.544118	
609.309692	-0.003259	-0.003228	0.316841	-3.544118	
610.504395	-0.003260	-0.003228	0.317462	-3.563235	
610.504395	-0.003260	-0.003225	0.317462	-3.582353	
610.504395	-0.003260	-0.003225	0.317462	-3.582353	
610.504395	-0.003258	-0.003223	0.317462	-3.602059	
614.088562	-0.003256	-0.003223	0.319326	-3.602059	
615.283325	-0.003254	-0.003225	0.319947	-3.620588	
615.283325	-0.003261	-0.003226	0.319947	-3.620588	
617.672729	-0.003258	-0.003226	0.321190	-3.640294	
617.672729	-0.003261	-0.003226	0.321190	-3.640294	
617.672729	-0.003260	-0.003226	0.321190	-3.659118	
617.672729	-0.003258	-0.003225	0.321190	-3.659118	
616.478027	-0.003260	-0.003224	0.320569	-3.678235	
616.478027	-0.003258	-0.003228	0.320569	-3.678235	
622.451660	-0.003257	-0.003225	0.323675	-3.697353	
622.451660	-0.003257	-0.003224	0.323675	-3.697353	
622.451660	-0.003257	-0.003225	0.323675	-3.716470	
622.451660	-0.003260	-0.003224	0.323675	-3.716470	
621.256897	-0.003259	-0.003225	0.323054	-3.735882	
621.256897	-0.003261	-0.003229	0.323054	-3.735882	
624.841125	-0.003259	-0.003224	0.324917	-3.755294	
624.841125	-0.003257	-0.003224	0.324917	-3.755294	
626.035828	-0.003260	-0.003226	0.325539	-3.774118	
626.035828	-0.003257	-0.003225	0.325539	-3.774118	
628.425293	-0.003260	-0.003228	0.326781	-3.794118	
628.425293	-0.003257	-0.003226	0.326781	-3.794118	
630.814697	-0.003258	-0.003226	0.328024	-3.812941	
630.814697	-0.003259	-0.003226	0.328024	-3.832353	
629.619995	-0.003259	-0.003228	0.327402	-3.832353	
629.619995	-0.003258	-0.003226	0.327402	-3.851470	
633.204163	-0.003261	-0.003225	0.329266	-3.851470	
632.009460	-0.003259	-0.003226	0.328645	-3.870588	
632.009460	-0.003259	-0.003225	0.328645	-3.870588	
635.593628	-0.003257	-0.003229	0.330509	-3.889412	
635.593628	-0.003259	-0.003228	0.330509	-3.889412	
636.788330	-0.003259	-0.003224	0.331130	-3.908823	
636.788330	-0.003257	-0.003225	0.331130	-3.908823	
635.593628	-0.003259	-0.003228	0.330509	-3.927647	
635.593628	-0.003258	-0.003228	0.330509	-3.927647	
637.983093	-0.003259	-0.003228	0.331751	-3.946765	
637.983093	-0.003257	-0.003228	0.331751	-3.946765	
636.788330	-0.003259	-0.003225	0.331130	-3.966177	
636.788330	-0.003259	-0.003225	0.331130	-3.966177	
637.983093	-0.003259	-0.003226	0.331751	-3.985294	
637.983093	-0.003259	-0.003225	0.331751	-3.985294	
640.372498	-0.003259	-0.003229	0.332994	-4.005588	
